Time,Customer,Facility,GrowthRate
29-08-2024,Customer2,Facility1,0.104074412
30-08-2024,Customer2,Facility1,0.104074412
31-08-2024,Customer2,Facility1,0.104074412
01-01-2023,Customer3,Facility2,0
02-01-2023,Customer3,Facility2,0
03-01-2023,Customer3,Facility2,0.005939399
04-01-2023,Customer3,Facility2,0.005939399
05-01-2023,Customer3,Facility2,0.005939399
06-01-2023,Customer3,Facility2,0.005939399
07-01-2023,Customer3,Facility2,0.005939399
08-01-2023,Customer3,Facility2,0.005939399
09-01-2023,Customer3,Facility2,0.005939399
10-01-2023,Customer3,Facility2,0.005939399
11-01-2023,Customer3,Facility2,0.005939399
12-01-2023,Customer3,Facility2,0.005939399
13-01-2023,Customer3,Facility2,0.005939399
14-01-2023,Customer3,Facility2,0.006908447
15-01-2023,Customer3,Facility2,0.006908447
16-01-2023,Customer3,Facility2,0.006908447
17-01-2023,Customer3,Facility2,0.006908447
18-01-2023,Customer3,Facility2,0.006908447
19-01-2023,Customer3,Facility2,0.006908447
20-01-2023,Customer3,Facility2,0.006908447
21-01-2023,Customer3,Facility2,0.006908447
22-01-2023,Customer3,Facility2,0.006908447
23-01-2023,Customer3,Facility2,0.006908447
24-01-2023,Customer3,Facility2,0.006908447
25-01-2023,Customer3,Facility2,0.006908447
26-01-2023,Customer3,Facility2,0.006908447
27-01-2023,Customer3,Facility2,0.006908447
28-01-2023,Customer3,Facility2,0.006908447
29-01-2023,Customer3,Facility2,0.006908447
30-01-2023,Customer3,Facility2,0.006908447
31-01-2023,Customer3,Facility2,0.006908447
01-02-2023,Customer3,Facility2,0.008117434
02-02-2023,Customer3,Facility2,0.008117434
03-02-2023,Customer3,Facility2,0.008117434
04-02-2023,Customer3,Facility2,0.01037521
05-02-2023,Customer3,Facility2,0.01037521
06-02-2023,Customer3,Facility2,0.01037521
07-02-2023,Customer3,Facility2,0.01037521
08-02-2023,Customer3,Facility2,0.01037521
09-02-2023,Customer3,Facility2,0.01037521
10-02-2023,Customer3,Facility2,0.01037521
11-02-2023,Customer3,Facility2,0.01037521
12-02-2023,Customer3,Facility2,0.01037521
13-02-2023,Customer3,Facility2,0.01037521
14-02-2023,Customer3,Facility2,0.01037521
15-02-2023,Customer3,Facility2,0.01037521
16-02-2023,Customer3,Facility2,0.01037521
17-02-2023,Customer3,Facility2,0.01037521
18-02-2023,Customer3,Facility2,0.01037521
19-02-2023,Customer3,Facility2,0.01037521
20-02-2023,Customer3,Facility2,0.01037521
21-02-2023,Customer3,Facility2,0.01037521
22-02-2023,Customer3,Facility2,0.01037521
23-02-2023,Customer3,Facility2,0.01037521
24-02-2023,Customer3,Facility2,0.01037521
25-02-2023,Customer3,Facility2,0.01037521
26-02-2023,Customer3,Facility2,0.01037521
27-02-2023,Customer3,Facility2,0.01037521
28-02-2023,Customer3,Facility2,0.01037521
01-03-2023,Customer3,Facility2,0.01037521
02-03-2023,Customer3,Facility2,0.01037521
03-03-2023,Customer3,Facility2,0.01037521
04-03-2023,Customer3,Facility2,0.01037521
05-03-2023,Customer3,Facility2,0.01037521
06-03-2023,Customer3,Facility2,0.01037521
07-03-2023,Customer3,Facility2,0.01037521
08-03-2023,Customer3,Facility2,0.01037521
09-03-2023,Customer3,Facility2,0.01037521
10-03-2023,Customer3,Facility2,0.010807152
11-03-2023,Customer3,Facility2,0.010807152
12-03-2023,Customer3,Facility2,0.010807152
13-03-2023,Customer3,Facility2,0.012537225
14-03-2023,Customer3,Facility2,0.012537225
15-03-2023,Customer3,Facility2,0.012537225
16-03-2023,Customer3,Facility2,0.012537225
17-03-2023,Customer3,Facility2,0.012537225
18-03-2023,Customer3,Facility2,0.012537225
19-03-2023,Customer3,Facility2,0.012537225
20-03-2023,Customer3,Facility2,0.012537225
21-03-2023,Customer3,Facility2,0.012537225
22-03-2023,Customer3,Facility2,0.012537225
23-03-2023,Customer3,Facility2,0.012537225
24-03-2023,Customer3,Facility2,0.012537225
25-03-2023,Customer3,Facility2,0.012537225
26-03-2023,Customer3,Facility2,0.012537225
27-03-2023,Customer3,Facility2,0.012537225
28-03-2023,Customer3,Facility2,0.012537225
29-03-2023,Customer3,Facility2,0.012537225
30-03-2023,Customer3,Facility2,0.012537225
31-03-2023,Customer3,Facility2,0.012537225
01-04-2023,Customer3,Facility2,0.012537225
02-04-2023,Customer3,Facility2,0.012537225
03-04-2023,Customer3,Facility2,0.012537225
04-04-2023,Customer3,Facility2,0.012537225
05-04-2023,Customer3,Facility2,0.012537225
06-04-2023,Customer3,Facility2,0.012537225
07-04-2023,Customer3,Facility2,0.012537225
08-04-2023,Customer3,Facility2,0.012537225
09-04-2023,Customer3,Facility2,0.012537225
10-04-2023,Customer3,Facility2,0.012537225
11-04-2023,Customer3,Facility2,0.012537225
12-04-2023,Customer3,Facility2,0.012537225
13-04-2023,Customer3,Facility2,0.012537225
14-04-2023,Customer3,Facility2,0.012537225
15-04-2023,Customer3,Facility2,0.012537225
16-04-2023,Customer3,Facility2,0.012537225
17-04-2023,Customer3,Facility2,0.012537225
18-04-2023,Customer3,Facility2,0.013903611
19-04-2023,Customer3,Facility2,0.013903611
20-04-2023,Customer3,Facility2,0.013903611
21-04-2023,Customer3,Facility2,0.013903611
22-04-2023,Customer3,Facility2,0.013903611
23-04-2023,Customer3,Facility2,0.013903611
24-04-2023,Customer3,Facility2,0.013903611
25-04-2023,Customer3,Facility2,0.013903611
26-04-2023,Customer3,Facility2,0.013903611
27-04-2023,Customer3,Facility2,0.013903611
28-04-2023,Customer3,Facility2,0.013903611
29-04-2023,Customer3,Facility2,0.013903611
30-04-2023,Customer3,Facility2,0.013903611
01-05-2023,Customer3,Facility2,0.013903611
02-05-2023,Customer3,Facility2,0.013903611
03-05-2023,Customer3,Facility2,0.013903611
04-05-2023,Customer3,Facility2,0.013903611
05-05-2023,Customer3,Facility2,0.013903611
06-05-2023,Customer3,Facility2,0.013903611
07-05-2023,Customer3,Facility2,0.013903611
08-05-2023,Customer3,Facility2,0.013903611
09-05-2023,Customer3,Facility2,0.018531379
10-05-2023,Customer3,Facility2,0.018531379
11-05-2023,Customer3,Facility2,0.018531379
12-05-2023,Customer3,Facility2,0.018531379
13-05-2023,Customer3,Facility2,0.018531379
14-05-2023,Customer3,Facility2,0.018531379
15-05-2023,Customer3,Facility2,0.018531379
16-05-2023,Customer3,Facility2,0.018531379
17-05-2023,Customer3,Facility2,0.018531379
18-05-2023,Customer3,Facility2,0.019555719
19-05-2023,Customer3,Facility2,0.019555719
20-05-2023,Customer3,Facility2,0.019555719
21-05-2023,Customer3,Facility2,0.019555719
22-05-2023,Customer3,Facility2,0.019555719
23-05-2023,Customer3,Facility2,0.019555719
24-05-2023,Customer3,Facility2,0.019555719
25-05-2023,Customer3,Facility2,0.019555719
26-05-2023,Customer3,Facility2,0.019555719
27-05-2023,Customer3,Facility2,0.019555719
28-05-2023,Customer3,Facility2,0.019555719
29-05-2023,Customer3,Facility2,0.019555719
30-05-2023,Customer3,Facility2,0.019555719
31-05-2023,Customer3,Facility2,0.019555719
01-06-2023,Customer3,Facility2,0.019555719
02-06-2023,Customer3,Facility2,0.019555719
03-06-2023,Customer3,Facility2,0.019555719
04-06-2023,Customer3,Facility2,0.019555719
05-06-2023,Customer3,Facility2,0.019555719
06-06-2023,Customer3,Facility2,0.019555719
07-06-2023,Customer3,Facility2,0.019555719
08-06-2023,Customer3,Facility2,0.019555719
09-06-2023,Customer3,Facility2,0.019555719
10-06-2023,Customer3,Facility2,0.019555719
11-06-2023,Customer3,Facility2,0.019555719
12-06-2023,Customer3,Facility2,0.019555719
13-06-2023,Customer3,Facility2,0.019555719
14-06-2023,Customer3,Facility2,0.019555719
15-06-2023,Customer3,Facility2,0.019555719
16-06-2023,Customer3,Facility2,0.019555719
17-06-2023,Customer3,Facility2,0.019555719
18-06-2023,Customer3,Facility2,0.019555719
19-06-2023,Customer3,Facility2,0.019555719
20-06-2023,Customer3,Facility2,0.019555719
21-06-2023,Customer3,Facility2,0.019555719
22-06-2023,Customer3,Facility2,0.019555719
23-06-2023,Customer3,Facility2,0.019555719
24-06-2023,Customer3,Facility2,0.019555719
25-06-2023,Customer3,Facility2,0.019555719
26-06-2023,Customer3,Facility2,0.019555719
27-06-2023,Customer3,Facility2,0.019555719
28-06-2023,Customer3,Facility2,0.019555719
29-06-2023,Customer3,Facility2,0.019555719
30-06-2023,Customer3,Facility2,0.019555719
01-07-2023,Customer3,Facility2,0.019555719
02-07-2023,Customer3,Facility2,0.019555719
03-07-2023,Customer3,Facility2,0.019555719
04-07-2023,Customer3,Facility2,0.019555719
05-07-2023,Customer3,Facility2,0.019555719
06-07-2023,Customer3,Facility2,0.019555719
07-07-2023,Customer3,Facility2,0.019555719
08-07-2023,Customer3,Facility2,0.019555719
09-07-2023,Customer3,Facility2,0.019555719
10-07-2023,Customer3,Facility2,0.019555719
11-07-2023,Customer3,Facility2,0.019555719
12-07-2023,Customer3,Facility2,0.019555719
13-07-2023,Customer3,Facility2,0.019555719
14-07-2023,Customer3,Facility2,0.019555719
15-07-2023,Customer3,Facility2,0.019555719
16-07-2023,Customer3,Facility2,0.019555719
17-07-2023,Customer3,Facility2,0.019555719
18-07-2023,Customer3,Facility2,0.019555719
19-07-2023,Customer3,Facility2,0.019555719
20-07-2023,Customer3,Facility2,0.019555719
21-07-2023,Customer3,Facility2,0.019555719
22-07-2023,Customer3,Facility2,0.019555719
23-07-2023,Customer3,Facility2,0.019555719
24-07-2023,Customer3,Facility2,0.019555719
25-07-2023,Customer3,Facility2,0.019555719
26-07-2023,Customer3,Facility2,0.020147544
27-07-2023,Customer3,Facility2,0.024900521
28-07-2023,Customer3,Facility2,0.024900521
29-07-2023,Customer3,Facility2,0.024900521
30-07-2023,Customer3,Facility2,0.024900521
31-07-2023,Customer3,Facility2,0.024900521
01-08-2023,Customer3,Facility2,0.024900521
02-08-2023,Customer3,Facility2,0.024900521
03-08-2023,Customer3,Facility2,0.024900521
04-08-2023,Customer3,Facility2,0.024900521
05-08-2023,Customer3,Facility2,0.024900521
06-08-2023,Customer3,Facility2,0.024900521
07-08-2023,Customer3,Facility2,0.024900521
08-08-2023,Customer3,Facility2,0.024900521
09-08-2023,Customer3,Facility2,0.024900521
10-08-2023,Customer3,Facility2,0.024900521
11-08-2023,Customer3,Facility2,0.024900521
12-08-2023,Customer3,Facility2,0.024900521
13-08-2023,Customer3,Facility2,0.024900521
14-08-2023,Customer3,Facility2,0.024900521
15-08-2023,Customer3,Facility2,0.024900521
16-08-2023,Customer3,Facility2,0.024900521
17-08-2023,Customer3,Facility2,0.024900521
18-08-2023,Customer3,Facility2,0.024900521
19-08-2023,Customer3,Facility2,0.024900521
20-08-2023,Customer3,Facility2,0.024900521
21-08-2023,Customer3,Facility2,0.024900521
22-08-2023,Customer3,Facility2,0.024900521
23-08-2023,Customer3,Facility2,0.024900521
24-08-2023,Customer3,Facility2,0.024900521
25-08-2023,Customer3,Facility2,0.024900521
26-08-2023,Customer3,Facility2,0.028556806
27-08-2023,Customer3,Facility2,0.028556806
28-08-2023,Customer3,Facility2,0.028556806
29-08-2023,Customer3,Facility2,0.028556806
30-08-2023,Customer3,Facility2,0.028556806
31-08-2023,Customer3,Facility2,0.028556806
01-09-2023,Customer3,Facility2,0.028556806
02-09-2023,Customer3,Facility2,0.028556806
03-09-2023,Customer3,Facility2,0.028556806
04-09-2023,Customer3,Facility2,0.028556806
05-09-2023,Customer3,Facility2,0.028556806
06-09-2023,Customer3,Facility2,0.028556806
07-09-2023,Customer3,Facility2,0.028556806
08-09-2023,Customer3,Facility2,0.028556806
09-09-2023,Customer3,Facility2,0.028556806
10-09-2023,Customer3,Facility2,0.028556806
11-09-2023,Customer3,Facility2,0.028556806
12-09-2023,Customer3,Facility2,0.028556806
13-09-2023,Customer3,Facility2,0.028556806
14-09-2023,Customer3,Facility2,0.028556806
15-09-2023,Customer3,Facility2,0.028556806
16-09-2023,Customer3,Facility2,0.028556806
17-09-2023,Customer3,Facility2,0.028556806
18-09-2023,Customer3,Facility2,0.028556806
19-09-2023,Customer3,Facility2,0.028556806
20-09-2023,Customer3,Facility2,0.028556806
21-09-2023,Customer3,Facility2,0.028556806
22-09-2023,Customer3,Facility2,0.028556806
23-09-2023,Customer3,Facility2,0.028556806
24-09-2023,Customer3,Facility2,0.028556806
25-09-2023,Customer3,Facility2,0.028556806
26-09-2023,Customer3,Facility2,0.032350225
27-09-2023,Customer3,Facility2,0.034251288
28-09-2023,Customer3,Facility2,0.034251288
29-09-2023,Customer3,Facility2,0.034251288
30-09-2023,Customer3,Facility2,0.034251288
01-10-2023,Customer3,Facility2,0.034251288
02-10-2023,Customer3,Facility2,0.034251288
03-10-2023,Customer3,Facility2,0.034251288
04-10-2023,Customer3,Facility2,0.034251288
05-10-2023,Customer3,Facility2,0.034251288
06-10-2023,Customer3,Facility2,0.034251288
07-10-2023,Customer3,Facility2,0.034251288
08-10-2023,Customer3,Facility2,0.034251288
09-10-2023,Customer3,Facility2,0.034251288
10-10-2023,Customer3,Facility2,0.034251288
11-10-2023,Customer3,Facility2,0.034251288
12-10-2023,Customer3,Facility2,0.034251288
13-10-2023,Customer3,Facility2,0.034251288
14-10-2023,Customer3,Facility2,0.034251288
15-10-2023,Customer3,Facility2,0.034251288
16-10-2023,Customer3,Facility2,0.034251288
17-10-2023,Customer3,Facility2,0.034251288
18-10-2023,Customer3,Facility2,0.034251288
19-10-2023,Customer3,Facility2,0.034251288
20-10-2023,Customer3,Facility2,0.035693297
21-10-2023,Customer3,Facility2,0.035693297
22-10-2023,Customer3,Facility2,0.035693297
23-10-2023,Customer3,Facility2,0.039936826
24-10-2023,Customer3,Facility2,0.039936826
25-10-2023,Customer3,Facility2,0.039936826
26-10-2023,Customer3,Facility2,0.039936826
27-10-2023,Customer3,Facility2,0.039936826
28-10-2023,Customer3,Facility2,0.039936826
29-10-2023,Customer3,Facility2,0.039936826
30-10-2023,Customer3,Facility2,0.039936826
31-10-2023,Customer3,Facility2,0.039936826
01-11-2023,Customer3,Facility2,0.039936826
02-11-2023,Customer3,Facility2,0.039936826
03-11-2023,Customer3,Facility2,0.039936826
04-11-2023,Customer3,Facility2,0.039936826
05-11-2023,Customer3,Facility2,0.039936826
06-11-2023,Customer3,Facility2,0.039936826
07-11-2023,Customer3,Facility2,0.039936826
08-11-2023,Customer3,Facility2,0.039936826
09-11-2023,Customer3,Facility2,0.039936826
10-11-2023,Customer3,Facility2,0.043295024
11-11-2023,Customer3,Facility2,0.043295024
12-11-2023,Customer3,Facility2,0.043295024
13-11-2023,Customer3,Facility2,0.043295024
14-11-2023,Customer3,Facility2,0.043312553
15-11-2023,Customer3,Facility2,0.043312553
16-11-2023,Customer3,Facility2,0.043312553
17-11-2023,Customer3,Facility2,0.043312553
18-11-2023,Customer3,Facility2,0.050597812
19-11-2023,Customer3,Facility2,0.050597812
20-11-2023,Customer3,Facility2,0.050597812
21-11-2023,Customer3,Facility2,0.050597812
22-11-2023,Customer3,Facility2,0.050597812
23-11-2023,Customer3,Facility2,0.050597812
24-11-2023,Customer3,Facility2,0.050597812
25-11-2023,Customer3,Facility2,0.050597812
26-11-2023,Customer3,Facility2,0.050597812
27-11-2023,Customer3,Facility2,0.050597812
28-11-2023,Customer3,Facility2,0.050597812
29-11-2023,Customer3,Facility2,0.050597812
30-11-2023,Customer3,Facility2,0.050597812
01-12-2023,Customer3,Facility2,0.050597812
02-12-2023,Customer3,Facility2,0.050597812
03-12-2023,Customer3,Facility2,0.050597812
04-12-2023,Customer3,Facility2,0.050597812
05-12-2023,Customer3,Facility2,0.050597812
06-12-2023,Customer3,Facility2,0.050597812
07-12-2023,Customer3,Facility2,0.050597812
08-12-2023,Customer3,Facility2,0.050597812
09-12-2023,Customer3,Facility2,0.050597812
10-12-2023,Customer3,Facility2,0.050597812
11-12-2023,Customer3,Facility2,0.053736506
12-12-2023,Customer3,Facility2,0.053736506
13-12-2023,Customer3,Facility2,0.053736506
14-12-2023,Customer3,Facility2,0.053736506
15-12-2023,Customer3,Facility2,0.053736506
16-12-2023,Customer3,Facility2,0.053736506
17-12-2023,Customer3,Facility2,0.053736506
18-12-2023,Customer3,Facility2,0.053736506
19-12-2023,Customer3,Facility2,0.053736506
20-12-2023,Customer3,Facility2,0.053736506
21-12-2023,Customer3,Facility2,0.053736506
22-12-2023,Customer3,Facility2,0.053736506
23-12-2023,Customer3,Facility2,0.053736506
24-12-2023,Customer3,Facility2,0.053736506
25-12-2023,Customer3,Facility2,0.053736506
26-12-2023,Customer3,Facility2,0.053736506
27-12-2023,Customer3,Facility2,0.053736506
28-12-2023,Customer3,Facility2,0.053736506
29-12-2023,Customer3,Facility2,0.053736506
30-12-2023,Customer3,Facility2,0.053736506
31-12-2023,Customer3,Facility2,0.053736506
01-01-2024,Customer3,Facility2,0.053736506
02-01-2024,Customer3,Facility2,0.053736506
03-01-2024,Customer3,Facility2,0.053736506
04-01-2024,Customer3,Facility2,0.053736506
05-01-2024,Customer3,Facility2,0.053736506
06-01-2024,Customer3,Facility2,0.053736506
07-01-2024,Customer3,Facility2,0.053736506
08-01-2024,Customer3,Facility2,0.054026294
09-01-2024,Customer3,Facility2,0.063534346
10-01-2024,Customer3,Facility2,0.063534346
11-01-2024,Customer3,Facility2,0.063534346
12-01-2024,Customer3,Facility2,0.063534346
13-01-2024,Customer3,Facility2,0.063534346
14-01-2024,Customer3,Facility2,0.063534346
15-01-2024,Customer3,Facility2,0.063534346
16-01-2024,Customer3,Facility2,0.063534346
17-01-2024,Customer3,Facility2,0.063534346
18-01-2024,Customer3,Facility2,0.063534346
19-01-2024,Customer3,Facility2,0.063534346
20-01-2024,Customer3,Facility2,0.063534346
21-01-2024,Customer3,Facility2,0.063534346
22-01-2024,Customer3,Facility2,0.063534346
23-01-2024,Customer3,Facility2,0.063534346
24-01-2024,Customer3,Facility2,0.063534346
25-01-2024,Customer3,Facility2,0.063534346
26-01-2024,Customer3,Facility2,0.063534346
27-01-2024,Customer3,Facility2,0.063534346
28-01-2024,Customer3,Facility2,0.063534346
29-01-2024,Customer3,Facility2,0.063534346
30-01-2024,Customer3,Facility2,0.063534346
31-01-2024,Customer3,Facility2,0.063534346
01-02-2024,Customer3,Facility2,0.063534346
02-02-2024,Customer3,Facility2,0.063534346
03-02-2024,Customer3,Facility2,0.063534346
04-02-2024,Customer3,Facility2,0.063534346
05-02-2024,Customer3,Facility2,0.063534346
06-02-2024,Customer3,Facility2,0.063534346
07-02-2024,Customer3,Facility2,0.063534346
08-02-2024,Customer3,Facility2,0.064305878
09-02-2024,Customer3,Facility2,0.064305878
10-02-2024,Customer3,Facility2,0.064305878
11-02-2024,Customer3,Facility2,0.064305878
12-02-2024,Customer3,Facility2,0.064305878
13-02-2024,Customer3,Facility2,0.064305878
14-02-2024,Customer3,Facility2,0.064305878
15-02-2024,Customer3,Facility2,0.064305878
16-02-2024,Customer3,Facility2,0.064305878
17-02-2024,Customer3,Facility2,0.064305878
18-02-2024,Customer3,Facility2,0.064305878
19-02-2024,Customer3,Facility2,0.064305878
20-02-2024,Customer3,Facility2,0.064305878
21-02-2024,Customer3,Facility2,0.064305878
22-02-2024,Customer3,Facility2,0.064305878
23-02-2024,Customer3,Facility2,0.066220925
24-02-2024,Customer3,Facility2,0.066220925
25-02-2024,Customer3,Facility2,0.066220925
26-02-2024,Customer3,Facility2,0.067668132
27-02-2024,Customer3,Facility2,0.067668132
28-02-2024,Customer3,Facility2,0.067668132
29-02-2024,Customer3,Facility2,0.067668132
01-03-2024,Customer3,Facility2,0.067668132
02-03-2024,Customer3,Facility2,0.069131761
03-03-2024,Customer3,Facility2,0.069131761
04-03-2024,Customer3,Facility2,0.069131761
05-03-2024,Customer3,Facility2,0.069131761
06-03-2024,Customer3,Facility2,0.069131761
07-03-2024,Customer3,Facility2,0.069131761
08-03-2024,Customer3,Facility2,0.069131761
09-03-2024,Customer3,Facility2,0.069131761
10-03-2024,Customer3,Facility2,0.069131761
11-03-2024,Customer3,Facility2,0.069131761
12-03-2024,Customer3,Facility2,0.069131761
13-03-2024,Customer3,Facility2,0.069131761
14-03-2024,Customer3,Facility2,0.069131761
15-03-2024,Customer3,Facility2,0.069131761
16-03-2024,Customer3,Facility2,0.073116162
17-03-2024,Customer3,Facility2,0.073116162
18-03-2024,Customer3,Facility2,0.073116162
19-03-2024,Customer3,Facility2,0.073116162
20-03-2024,Customer3,Facility2,0.079936231
21-03-2024,Customer3,Facility2,0.079936231
22-03-2024,Customer3,Facility2,0.079936231
23-03-2024,Customer3,Facility2,0.079936231
24-03-2024,Customer3,Facility2,0.079936231
25-03-2024,Customer3,Facility2,0.079936231
26-03-2024,Customer3,Facility2,0.079936231
27-03-2024,Customer3,Facility2,0.079936231
28-03-2024,Customer3,Facility2,0.079936231
29-03-2024,Customer3,Facility2,0.079936231
30-03-2024,Customer3,Facility2,0.079936231
31-03-2024,Customer3,Facility2,0.079936231
01-04-2024,Customer3,Facility2,0.079936231
02-04-2024,Customer3,Facility2,0.079936231
03-04-2024,Customer3,Facility2,0.079936231
04-04-2024,Customer3,Facility2,0.079936231
05-04-2024,Customer3,Facility2,0.079936231
06-04-2024,Customer3,Facility2,0.079936231
07-04-2024,Customer3,Facility2,0.079936231
08-04-2024,Customer3,Facility2,0.079936231
09-04-2024,Customer3,Facility2,0.080231806
10-04-2024,Customer3,Facility2,0.080231806
11-04-2024,Customer3,Facility2,0.082262603
12-04-2024,Customer3,Facility2,0.082262603
13-04-2024,Customer3,Facility2,0.082262603
14-04-2024,Customer3,Facility2,0.082262603
15-04-2024,Customer3,Facility2,0.082262603
16-04-2024,Customer3,Facility2,0.082262603
17-04-2024,Customer3,Facility2,0.082262603
18-04-2024,Customer3,Facility2,0.082262603
19-04-2024,Customer3,Facility2,0.082262603
20-04-2024,Customer3,Facility2,0.086075602
21-04-2024,Customer3,Facility2,0.086075602
22-04-2024,Customer3,Facility2,0.086075602
23-04-2024,Customer3,Facility2,0.086075602
24-04-2024,Customer3,Facility2,0.086075602
25-04-2024,Customer3,Facility2,0.086075602
26-04-2024,Customer3,Facility2,0.086075602
27-04-2024,Customer3,Facility2,0.086075602
28-04-2024,Customer3,Facility2,0.086075602
29-04-2024,Customer3,Facility2,0.086075602
30-04-2024,Customer3,Facility2,0.086075602
01-05-2024,Customer3,Facility2,0.086075602
02-05-2024,Customer3,Facility2,0.086075602
03-05-2024,Customer3,Facility2,0.086075602
04-05-2024,Customer3,Facility2,0.086075602
05-05-2024,Customer3,Facility2,0.086075602
06-05-2024,Customer3,Facility2,0.089653772
07-05-2024,Customer3,Facility2,0.089653772
08-05-2024,Customer3,Facility2,0.089653772
09-05-2024,Customer3,Facility2,0.09668366
10-05-2024,Customer3,Facility2,0.09668366
11-05-2024,Customer3,Facility2,0.09668366
12-05-2024,Customer3,Facility2,0.09668366
13-05-2024,Customer3,Facility2,0.09668366
14-05-2024,Customer3,Facility2,0.09668366
15-05-2024,Customer3,Facility2,0.09668366
16-05-2024,Customer3,Facility2,0.09668366
17-05-2024,Customer3,Facility2,0.09668366
18-05-2024,Customer3,Facility2,0.09668366
19-05-2024,Customer3,Facility2,0.09668366
20-05-2024,Customer3,Facility2,0.09668366
21-05-2024,Customer3,Facility2,0.09668366
22-05-2024,Customer3,Facility2,0.09668366
23-05-2024,Customer3,Facility2,0.09668366
24-05-2024,Customer3,Facility2,0.09668366
25-05-2024,Customer3,Facility2,0.09668366
26-05-2024,Customer3,Facility2,0.09668366
27-05-2024,Customer3,Facility2,0.09668366
28-05-2024,Customer3,Facility2,0.09668366
29-05-2024,Customer3,Facility2,0.09668366
30-05-2024,Customer3,Facility2,0.09668366
31-05-2024,Customer3,Facility2,0.09668366
01-06-2024,Customer3,Facility2,0.102079264
02-06-2024,Customer3,Facility2,0.102079264
03-06-2024,Customer3,Facility2,0.102079264
04-06-2024,Customer3,Facility2,0.102079264
05-06-2024,Customer3,Facility2,0.102079264
06-06-2024,Customer3,Facility2,0.102079264
07-06-2024,Customer3,Facility2,0.102079264
08-06-2024,Customer3,Facility2,0.102079264
09-06-2024,Customer3,Facility2,0.102079264
10-06-2024,Customer3,Facility2,0.102079264
11-06-2024,Customer3,Facility2,0.102079264
12-06-2024,Customer3,Facility2,0.102079264
13-06-2024,Customer3,Facility2,0.102079264
14-06-2024,Customer3,Facility2,0.102079264
15-06-2024,Customer3,Facility2,0.102079264
16-06-2024,Customer3,Facility2,0.113047411
17-06-2024,Customer3,Facility2,0.113047411
18-06-2024,Customer3,Facility2,0.113047411
19-06-2024,Customer3,Facility2,0.113047411
20-06-2024,Customer3,Facility2,0.113047411
21-06-2024,Customer3,Facility2,0.113047411
22-06-2024,Customer3,Facility2,0.113047411
23-06-2024,Customer3,Facility2,0.113047411
24-06-2024,Customer3,Facility2,0.113047411
25-06-2024,Customer3,Facility2,0.113047411
26-06-2024,Customer3,Facility2,0.113047411
27-06-2024,Customer3,Facility2,0.113047411
28-06-2024,Customer3,Facility2,0.113047411
29-06-2024,Customer3,Facility2,0.113047411
30-06-2024,Customer3,Facility2,0.113047411
01-07-2024,Customer3,Facility2,0.113047411
02-07-2024,Customer3,Facility2,0.113047411
03-07-2024,Customer3,Facility2,0.113047411
04-07-2024,Customer3,Facility2,0.113047411
05-07-2024,Customer3,Facility2,0.113047411
06-07-2024,Customer3,Facility2,0.113047411
07-07-2024,Customer3,Facility2,0.113047411
08-07-2024,Customer3,Facility2,0.113047411
09-07-2024,Customer3,Facility2,0.113047411
10-07-2024,Customer3,Facility2,0.113047411
11-07-2024,Customer3,Facility2,0.115705598
12-07-2024,Customer3,Facility2,0.115705598
13-07-2024,Customer3,Facility2,0.115705598
14-07-2024,Customer3,Facility2,0.115705598
15-07-2024,Customer3,Facility2,0.115705598
16-07-2024,Customer3,Facility2,0.11810467
17-07-2024,Customer3,Facility2,0.11810467
18-07-2024,Customer3,Facility2,0.119388647
19-07-2024,Customer3,Facility2,0.119388647
20-07-2024,Customer3,Facility2,0.119388647
21-07-2024,Customer3,Facility2,0.120346021
22-07-2024,Customer3,Facility2,0.120346021
23-07-2024,Customer3,Facility2,0.120346021
24-07-2024,Customer3,Facility2,0.120346021
25-07-2024,Customer3,Facility2,0.120346021
26-07-2024,Customer3,Facility2,0.124436891
27-07-2024,Customer3,Facility2,0.124436891
28-07-2024,Customer3,Facility2,0.124436891
29-07-2024,Customer3,Facility2,0.124436891
30-07-2024,Customer3,Facility2,0.124436891
31-07-2024,Customer3,Facility2,0.124436891
01-08-2024,Customer3,Facility2,0.124436891
02-08-2024,Customer3,Facility2,0.124436891
03-08-2024,Customer3,Facility2,0.124436891
04-08-2024,Customer3,Facility2,0.124436891
05-08-2024,Customer3,Facility2,0.124436891
06-08-2024,Customer3,Facility2,0.124436891
07-08-2024,Customer3,Facility2,0.124436891
08-08-2024,Customer3,Facility2,0.127919079
09-08-2024,Customer3,Facility2,0.129778012
10-08-2024,Customer3,Facility2,0.129778012
11-08-2024,Customer3,Facility2,0.129778012
12-08-2024,Customer3,Facility2,0.129778012
13-08-2024,Customer3,Facility2,0.130322526
14-08-2024,Customer3,Facility2,0.130322526
15-08-2024,Customer3,Facility2,0.130322526
16-08-2024,Customer3,Facility2,0.130322526
17-08-2024,Customer3,Facility2,0.130322526
18-08-2024,Customer3,Facility2,0.130322526
19-08-2024,Customer3,Facility2,0.130322526
20-08-2024,Customer3,Facility2,0.130322526
21-08-2024,Customer3,Facility2,0.136517928
22-08-2024,Customer3,Facility2,0.136517928
23-08-2024,Customer3,Facility2,0.136517928
24-08-2024,Customer3,Facility2,0.136517928
25-08-2024,Customer3,Facility2,0.136517928
26-08-2024,Customer3,Facility2,0.136517928
27-08-2024,Customer3,Facility2,0.136517928
